"Index","Anomaly_Score"
92,0.1663652382732
44,0.406870838105673
159,0.202112291480785
196,0.221541302761419
149,0.194896676362416
29,0.080374638447538
164,0.136827511050022
127,0.191572094061465
11,0.070778672723099
122,0.186805794355307
88,0.0741707689501325
118,0.0702269718050957
43,0.0742703310586515
58,0.0805238784104609
150,0.230999375564028
152,0.0783965923730282
163,0.067881619594991
32,0.0810321011207992
72,0.0823083276581019
119,0.0776844115741554
