"Index","Anomaly_Score"
92,0.0997251857144815
44,0.158982274606818
196,0.127653518218505
159,0.14326413154602
149,0.103901555360219
29,0.0418517277669162
164,0.0894268725131253
11,0.0372285949159412
127,0.110086178126361
88,0.0373298894427711
118,0.0358687276765704
122,0.124362529137965
163,0.0351082871295511
58,0.033835889846088
175,0.0450307648163289
5,0.0432194383256137
160,0.0468777257855983
150,0.136855813247133
156,0.0458391504362223
195,0.0461071544885635
