"Index","Anomaly_Score"
92,0.0997251857144815
44,0.158982274606818
159,0.14326413154602
196,0.127653518218505
149,0.103901555360219
29,0.0418517277669162
164,0.0894268725131253
88,0.0373298894427711
11,0.0372285949159412
118,0.0358687276765704
122,0.124362529137965
127,0.110086178126361
9,0.0488863690663129
32,0.0442332801222798
200,0.0436000676080586
26,0.0456234856229275
5,0.0432194383256137
137,0.0486257605999707
146,0.0522523178160189
156,0.0458391504362223
