"Index","Anomaly_Score"
92,0.1663652382732
44,0.406870838105673
196,0.221541302761419
159,0.202112291480785
149,0.194896676362416
29,0.080374638447538
164,0.136827511050022
11,0.070778672723099
127,0.191572094061465
88,0.0741707689501325
118,0.0702269718050957
122,0.186805794355307
163,0.067881619594991
58,0.0805238784104609
175,0.0770636829268187
5,0.0818840375170111
160,0.0803559433482586
150,0.230999375564028
156,0.0812429533153768
195,0.0745591603498908
