"Index","Anomaly_Score"
92,0.136325881080928
44,0.349099417626852
159,0.164447065574801
196,0.155779786264712
149,0.144332025264629
29,0.0635708617977798
164,0.126651685389451
127,0.150092919199454
11,0.0562567901983849
122,0.176031526821651
88,0.0605231230147159
118,0.0620050038583577
43,0.058881568219513
58,0.0738124839961556
150,0.188340583772928
152,0.060707210721448
163,0.0611638210993259
32,0.0636836864799255
72,0.0656602974887937
119,0.0597151847369972
