"Index","Anomaly_Score"
92,0.136325881080928
44,0.349099417626852
159,0.164447065574801
196,0.155779786264712
149,0.144332025264629
29,0.0635708617977798
164,0.126651685389451
88,0.0605231230147159
11,0.0562567901983849
118,0.0620050038583577
122,0.176031526821651
127,0.150092919199454
9,0.0629302649199963
32,0.0636836864799255
200,0.0617796438559889
26,0.0581619421672076
5,0.0663613297138362
137,0.0539596072025595
146,0.0623034340888261
156,0.0592289511486884
